id,type,title,url,slug,word_count,city,service,title_template,h1_count,h2_count,h3_count,featured_media,boilerplate_ratio,similarity,similar_url,problem,severity,notes
3231,post,شركة كشف أعطال تبريد في المنامة,https://rukn-eltatawer.com/bh/cooling-fault-detection-manama/,cooling-fault-detection-manama,2337,المنامة,كشف أعطال تبريد في,شركة كشف أعطال تبريد في {CITY},0,38,17,0,0.406,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كم تستغرق كشف أعطال تبريد داخل المنامة؟» ×3؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2؛ «ما الذي يميّز التنفيذ في المنامة عن مدينة أخرى؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3230,post,شركة تركيب تكييف مركزي جديد في البديع,https://rukn-eltatawer.com/bh/new-central-ac-installation-budaiya/,new-central-ac-installation-budaiya,2121,البديع,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.312,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3230,post,شركة تركيب تكييف مركزي جديد في البديع,https://rukn-eltatawer.com/bh/new-central-ac-installation-budaiya/,new-central-ac-installation-budaiya,2121,البديع,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.312,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2؛ «هل تعملون في البديع وسار القريبة؟» ×2؛ «هل تغطون أحياء البديع مثل البديع؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3229,post,شركة تركيب تكييف مركزي جديد في سترة,https://rukn-eltatawer.com/bh/new-central-ac-installation-sitra/,new-central-ac-installation-sitra,2261,سترة,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.381,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3229,post,شركة تركيب تكييف مركزي جديد في سترة,https://rukn-eltatawer.com/bh/new-central-ac-installation-sitra/,new-central-ac-installation-sitra,2261,سترة,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.381,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تشمل الزيارة قطعاً أو مواد؟» ×3؛ «ما الذي يميّز التنفيذ في سترة عن مدينة أخرى؟» ×2؛ «كم تستغرق تركيب تكييف مركزي جديد داخل سترة؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3228,post,شركة تركيب تكييف مركزي جديد في مدينة عيسى,https://rukn-eltatawer.com/bh/new-central-ac-installation-isa-town/,new-central-ac-installation-isa-town,2291,مدينة عيسى,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.301,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3228,post,شركة تركيب تكييف مركزي جديد في مدينة عيسى,https://rukn-eltatawer.com/bh/new-central-ac-installation-isa-town/,new-central-ac-installation-isa-town,2291,مدينة عيسى,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.301,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كيف أتواصل؟» ×2؛ «هل تعملون في مدينة عيسى والحي الجنوبي؟» ×2؛ «هل تغطون أحياء مدينة عيسى مثل مدينة عيسى؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3227,post,شركة تركيب تكييف مركزي جديد في عالي,https://rukn-eltatawer.com/bh/new-central-ac-installation-aali/,new-central-ac-installation-aali,2211,عالي,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,39,17,0,0.396,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3227,post,شركة تركيب تكييف مركزي جديد في عالي,https://rukn-eltatawer.com/bh/new-central-ac-installation-aali/,new-central-ac-installation-aali,2211,عالي,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,39,17,0,0.396,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في عالي؟» ×2؛ «متى تكون الحالة طارئة في عالي؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3226,post,شركة تركيب تكييف مركزي جديد في مدينة حمد,https://rukn-eltatawer.com/bh/new-central-ac-installation-hamad-town/,new-central-ac-installation-hamad-town,2276,مدينة حمد,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.306,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3226,post,شركة تركيب تكييف مركزي جديد في مدينة حمد,https://rukn-eltatawer.com/bh/new-central-ac-installation-hamad-town/,new-central-ac-installation-hamad-town,2276,مدينة حمد,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,37,17,0,0.306,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كيف أتواصل؟» ×2؛ «هل تعملون في حي 1 والمركز التجاري؟» ×2؛ «هل تغطون أحياء مدينة حمد مثل حي 1؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3225,post,شركة تركيب تكييف مركزي جديد في الرفاع,https://rukn-eltatawer.com/bh/new-central-ac-installation-riffa/,new-central-ac-installation-riffa,2342,الرفاع,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.351,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3225,post,شركة تركيب تكييف مركزي جديد في الرفاع,https://rukn-eltatawer.com/bh/new-central-ac-installation-riffa/,new-central-ac-installation-riffa,2342,الرفاع,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.351,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كم تستغرق تركيب تكييف مركزي جديد داخل الرفاع؟» ×3؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2؛ «ما الذي يميّز التنفيذ في الرفاع عن مدينة أخرى؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3224,post,شركة تركيب تكييف مركزي جديد في المحرق,https://rukn-eltatawer.com/bh/new-central-ac-installation-muharraq/,new-central-ac-installation-muharraq,2324,المحرق,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.383,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3224,post,شركة تركيب تكييف مركزي جديد في المحرق,https://rukn-eltatawer.com/bh/new-central-ac-installation-muharraq/,new-central-ac-installation-muharraq,2324,المحرق,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.383,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ما الذي يميّز التنفيذ في المحرق عن مدينة أخرى؟» ×3؛ «كم تستغرق تركيب تكييف مركزي جديد داخل المحرق؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3223,post,شركة تركيب تكييف مركزي جديد في المنامة,https://rukn-eltatawer.com/bh/new-central-ac-installation-manama/,new-central-ac-installation-manama,2356,المنامة,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.381,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تركيب تكييف مركزي جديد في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3223,post,شركة تركيب تكييف مركزي جديد في المنامة,https://rukn-eltatawer.com/bh/new-central-ac-installation-manama/,new-central-ac-installation-manama,2356,المنامة,تركيب تكييف مركزي جديد في,شركة تركيب تكييف مركزي جديد في {CITY},0,38,17,0,0.381,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ماذا أرسل قبل الزيارة؟» ×3؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2؛ «ما الذي يميّز التنفيذ في المنامة عن مدينة أخرى؟» ×2؛ «كم تستغرق تركيب تكييف مركزي جديد داخل المنامة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
3222,post,شركة صيانة دكتات التكييف في البديع,https://rukn-eltatawer.com/bh/ac-duct-maintenance-budaiya/,ac-duct-maintenance-budaiya,2143,البديع,صيانة دكتات التكييف في,شركة صيانة دكتات التكييف في {CITY},0,38,17,0,0.366,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة صيانة دكتات التكييف في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
3222,post,شركة صيانة دكتات التكييف في البديع,https://rukn-eltatawer.com/bh/ac-duct-maintenance-budaiya/,ac-duct-maintenance-budaiya,2143,البديع,صيانة دكتات التكييف في,شركة صيانة دكتات التكييف في {CITY},0,38,17,0,0.366,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ماذا أرسل قبل الزيارة؟» ×3؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2؛ «ما الذي يميّز التنفيذ في البديع عن مدينة أخرى؟» ×2؛ «كم تستغرق صيانة دكتات التكييف داخل البديع؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
